,p_name,p_address,p_rating,p_category,p_tag,p_review,p_url
212,대왕암공원 관리사무소,울산 동구 등대로 95,0.0,공원관리운영,태그 없음,리뷰 없음,https://place.map.kakao.com/12472281
213,대왕암공원 오토캠핑장관리소,울산 동구 일산동 909-1,0.0,공원관리운영,태그 없음,리뷰 없음,https://place.map.kakao.com/1577527341
214,남산레포츠공원 스쿼시장,울산 남구 은월로 74-21,0.0,공원시설물,태그 없음,리뷰 없음,https://place.map.kakao.com/27603530
215,호암만디,울산 북구 가대동 산 82,4.0,"관광,명소",태그 없음,리뷰 없음,https://place.map.kakao.com/571173911
216,간절곶느린우체통,울산 울주군 서생면 간절곶1길 1,0.0,"관광,명소","['#나들이', '#물놀이']",./kakao_reviews/울산 명소/간절곶느린우체통.csv,https://place.map.kakao.com/1070001448
217,영남알프스,울산 울주군 상북면 알프스온천5길 103-8,3.6,"관광,명소","['#단풍명소', '#억새밭', '#일출명소']",./kakao_reviews/울산 명소/영남알프스.csv,https://place.map.kakao.com/14541211
218,울산대공원 핑크뮬리정원,울산 남구 신정동 1037,0.0,"관광,명소",태그 없음,리뷰 없음,https://place.map.kakao.com/81283092
219,소망우체통,울산 울주군 서생면 대송리 27-1,4.3,"관광,명소",['#단풍명소'],./kakao_reviews/울산 명소/소망우체통.csv,https://place.map.kakao.com/17360748
220,함월루,울산 중구 함월1길 7,5.0,"관광,명소",['#일출명소'],./kakao_reviews/울산 명소/함월루.csv,https://place.map.kakao.com/26984946
221,함월루,울산 중구 함월1길 7,5.0,"관광,명소","['#걷기좋은', '#드라이브코스', '#일출명소']",./kakao_reviews/울산 명소/함월루.csv,https://place.map.kakao.com/26984946
222,울산고래축제,울산 남구 매암동 2320-1,0.0,"관광,명소",태그 없음,리뷰 없음,https://place.map.kakao.com/26290316
223,간월재 억새평원,울산 울주군 상북면 등억알프스리 산 181,4.7,"관광,명소",태그 없음,./kakao_reviews/울산 명소/간월재 억새평원.csv,https://place.map.kakao.com/18431057
224,울산큰애기집,울산 중구 문화의거리 28,0.0,"관광,명소",태그 없음,./kakao_reviews/울산 명소/울산큰애기집.csv,https://place.map.kakao.com/1349871294
225,십리대밭 은하수길,울산 중구 태화동 636,4.8,"관광,명소",태그 없음,리뷰 없음,https://place.map.kakao.com/1492062305
226,다운목장,울산 중구 다운동 산 101,0.0,"관광,명소",['#핑크뮬리명소'],리뷰 없음,https://place.map.kakao.com/1368274886
227,화암추등대 전망데크 산책로,울산 동구 방어동 958,0.0,"관광,명소",['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/925689989
228,작천정,울산 울주군 삼남읍 교동리 1551-4,0.0,"관광,명소",태그 없음,리뷰 없음,https://place.map.kakao.com/192532128
229,장생포고래문화마을,울산 남구 매암동 209-8,3.7,"관광,명소","['#모노레일', '#수국명소']",./kakao_reviews/울산 명소/장생포고래문화마을.csv,https://place.map.kakao.com/26435058
230,철구소 출렁다리,울산 울주군 상북면 이천리 산 82,1.0,"관광,명소",태그 없음,리뷰 없음,https://place.map.kakao.com/1281340445
231,대왕암공원 출렁다리,울산 동구 일산동 905,4.5,"관광,명소",태그 없음,리뷰 없음,https://place.map.kakao.com/98916509
232,영남알프스,울산 울주군 상북면 알프스온천5길 103-8,3.6,"관광,명소","['#억새밭', '#일출명소']",./kakao_reviews/울산 명소/영남알프스.csv,https://place.map.kakao.com/14541211
233,대왕암공원 출렁다리,울산 동구 일산동 905,4.5,"관광,명소",태그 없음,./kakao_reviews/울산 명소/대왕암공원 출렁다리.csv,https://place.map.kakao.com/98916509
234,태화강나룻배,울산 남구 남산로 223,0.0,"관광,명소",태그 없음,리뷰 없음,https://place.map.kakao.com/803442298
235,해맞이무릉도원,울산 울주군 서생면 신암리 260,0.0,"관광,명소","['#나들이', '#물놀이']",./kakao_reviews/울산 명소/해맞이무릉도원.csv,https://place.map.kakao.com/26300345
236,죽전마을,울산 울주군 상북면 이천리,0.0,"관광,명소",['#아이와놀자'],리뷰 없음,https://place.map.kakao.com/19157386
237,다래농원,울산 울주군 온양읍 내광리 667-1,0.0,관광농원,태그 없음,리뷰 없음,https://place.map.kakao.com/84687812
238,시간도쉬어가는곳,울산 울주군 두동면 구미리 527-1,0.0,관광농원,태그 없음,리뷰 없음,https://place.map.kakao.com/11589577
239,팜핑레이크관광농원,울산 울주군 서생면 마근1길 22-47,5.0,관광농원,태그 없음,리뷰 없음,https://place.map.kakao.com/56120923
240,울산큰애기 관광안내소,울산 중구 문화의거리 28 1층,0.0,관광안내소,태그 없음,리뷰 없음,https://place.map.kakao.com/1083686428
241,주전어촌체험마을 안내센터,울산 동구 새싹길 23,0.0,관광안내소,태그 없음,./kakao_reviews/울산 명소/주전어촌체험마을 안내센터.csv,https://place.map.kakao.com/25968239
242,울산공항 관광안내소,울산 북구 산업로 1103 1층,0.0,관광안내소,태그 없음,./kakao_reviews/울산 명소/울산공항 관광안내소.csv,https://place.map.kakao.com/26916122
243,울산종합관광안내소,울산 남구 산업로 646,0.0,관광안내소,태그 없음,리뷰 없음,https://place.map.kakao.com/10789973
244,울산관광안내소,울산 남구 삼산로 288,0.0,관광안내소,태그 없음,리뷰 없음,https://place.map.kakao.com/26546323
245,태화강국가정원 안내센터,울산 중구 태화동 667 2층,4.0,관광안내소,태그 없음,리뷰 없음,https://place.map.kakao.com/1909102826
246,울산역 광장,울산 울주군 삼남읍 신화리 89-2,0.0,광장,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/586338446
247,장생포고래문화마을 고래광장,울산 남구 매암동 210,0.0,광장,['#걷기좋은'],리뷰 없음,https://place.map.kakao.com/585241956
248,삼호연안다목적광장,울산 남구 무거동 59-5,0.0,광장,태그 없음,리뷰 없음,https://place.map.kakao.com/1164639453
249,학성공원사거리,울산 중구 학성동,0.0,교차로,['#제로페이'],리뷰 없음,https://place.map.kakao.com/15145023
250,덕신체육공원삼거리,울산 울주군 온산읍 덕신리,5.0,교차로,태그 없음,리뷰 없음,https://place.map.kakao.com/15144967
251,화정공원사거리,울산 동구 화정동,0.0,교차로,태그 없음,리뷰 없음,https://place.map.kakao.com/15143908
252,태화강국가정원,울산 중구 태화동 107,4.5,국가정원,"['#나들이', '#단풍명소', '#맥문동', '#핑크뮬리명소']",./kakao_reviews/울산 명소/태화강국가정원.csv,https://place.map.kakao.com/25039682
253,태화강국가정원 태화지구,울산 중구 태화동 107,5.0,국가정원 지구,태그 없음,리뷰 없음,https://place.map.kakao.com/1069492494
254,신불산군립공원,울산 울주군 상북면 등억알프스리,5.0,군립공원,태그 없음,리뷰 없음,https://place.map.kakao.com/8441650
255,신불산군립공원,울산 울주군 상북면 등억알프스리,5.0,군립공원,"['#나들이', '#드라이브코스']",./kakao_reviews/울산 명소/신불산군립공원.csv,https://place.map.kakao.com/8441650
256,라포레소호 캠핑장,울산 울주군 상북면 소호리 872-4 1층,0.0,글램핑장,"['#MT펜션', '#가족펜션', '#단체펜션', '#야유회펜션', '#오션뷰']",./kakao_reviews/울산 숙소/라포레소호 캠핑장.csv,https://place.map.kakao.com/497692727
257,하늘공원보삼,울산 울주군 삼동면 보삼길 550,0.0,기업,태그 없음,리뷰 없음,https://place.map.kakao.com/21304830
258,불고기팜농어촌테마공원 놀이터,울산 울주군 상북면 지내리 6,0.0,놀이터,태그 없음,리뷰 없음,https://place.map.kakao.com/1559568894
259,중산어린이공원 생태놀이터,울산 북구 중산동 569,5.0,놀이터,태그 없음,리뷰 없음,https://place.map.kakao.com/1443365732
260,성안물놀이공원,울산 중구 성동1길 2,0.0,놀이터,['#제로페이'],리뷰 없음,https://place.map.kakao.com/787845483
261,해오름공원 생태놀이터,울산 중구 남외동 501-2,0.0,놀이터,태그 없음,리뷰 없음,https://place.map.kakao.com/1081182380
262,태화강체육공원 농구장,울산 중구 성남동 314-2,1.0,농구장,태그 없음,./kakao_reviews/울산 공원/태화강체육공원 농구장.csv,https://place.map.kakao.com/426647551
263,솔마루길 신선산코스,울산 남구 선암동 484,0.0,도보여행,['#걷기좋은'],./kakao_reviews/울산 명소/솔마루길 신선산코스.csv,https://place.map.kakao.com/18973436
264,솔마루길 남산코스,울산 남구 신정동 산 110,0.0,도보여행,태그 없음,리뷰 없음,https://place.map.kakao.com/18973435
265,도화공원가까운도서관,울산 중구 도화골8길 14,0.0,도서관,['#제로페이'],리뷰 없음,https://place.map.kakao.com/26925008
266,학남공원,울산 중구 학성동 83-23,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/18203653
267,장현공원,울산 중구 장현동 127,0.0,도시근린공원,"['#단풍명소', '#산책로', '#힐링']",리뷰 없음,https://place.map.kakao.com/798196341
268,신천자연마당,울산 북구 신천동 574-4,4.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/945612527
269,남산근린공원,울산 남구 신정동,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/8233282
270,태화루공원,울산 중구 태화로 300,3.0,도시근린공원,태그 없음,./kakao_reviews/울산 공원/태화루공원.csv,https://place.map.kakao.com/27418936
271,태화근린공원,울산 중구 태화동 산 35,0.0,도시근린공원,태그 없음,./kakao_reviews/울산 공원/태화근린공원.csv,https://place.map.kakao.com/27418794
272,옥산공원,울산 남구 무거동 479,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/18203847
273,태화강 둔치공원,울산 중구 오산1길 26,0.0,도시근린공원,태그 없음,./kakao_reviews/울산 공원/태화강 둔치공원.csv,https://place.map.kakao.com/17384758
274,다정공원,울산 중구 다운동 800,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/27418831
275,후릉공원,울산 동구 방어동 1105-3,0.0,도시근린공원,태그 없음,./kakao_reviews/울산 공원/후릉공원.csv,https://place.map.kakao.com/18203993
276,삼산수목학습원,울산 남구 삼산동 324-69,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/27405390
277,화봉제1공원,울산 북구 송내1길 15,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/10978516
278,서동공원,울산 중구 서동 69-1,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/27418845
279,두왕메타세쿼이아길,울산 남구 두왕동 663-2,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/1254707594
280,정지말공원,울산 중구 남외동 502-3,5.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/18618159
281,송정박상진호수공원,울산 북구 송정동 1091-1,4.2,도시근린공원,"['#걷기좋은', '#나들이', '#단풍명소', '#데이트코스', '#핑크뮬리명소']",./kakao_reviews/울산 공원/송정박상진호수공원.csv,https://place.map.kakao.com/26031308
282,공룡발자국공원,울산 중구 유곡동 54-3,4.9,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/69820339
283,학성공원,울산 중구 학성공원3길 54,3.0,도시근린공원,태그 없음,./kakao_reviews/울산 공원/학성공원.csv,https://place.map.kakao.com/8134259
284,선암호수공원,울산 남구 선암동 490-1,4.5,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/8366637
285,대왕암공원,울산 동구 일산동 905,4.5,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/7821300
286,덕신소공원,울산 울주군 온산읍 덕신리 269,3.7,도시근린공원,태그 없음,./kakao_reviews/울산 공원/덕신소공원.csv,https://place.map.kakao.com/11003583
287,송정박상진호수공원,울산 북구 송정동 1091-1,4.2,도시근린공원,['#나들이'],./kakao_reviews/울산 공원/송정박상진호수공원.csv,https://place.map.kakao.com/26031308
288,학성공원,울산 중구 학성공원3길 54,3.0,도시근린공원,"['#나들이', '#단풍명소']",./kakao_reviews/울산 공원/학성공원.csv,https://place.map.kakao.com/8134259
289,세관공원,울산 남구 대암로90번길 27,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/19677779
290,선암호수공원,울산 남구 선암동 490-1,4.5,도시근린공원,"['#걷기좋은', '#나들이', '#단풍명소']",./kakao_reviews/울산 공원/선암호수공원.csv,https://place.map.kakao.com/8366637
291,서덕출조각공원,울산 중구 푸름4길 27,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/26631213
292,구영리선사마을공원,울산 울주군 범서읍 구영리,5.0,도시근린공원,태그 없음,./kakao_reviews/울산 공원/구영리선사마을공원.csv,https://place.map.kakao.com/12520336
293,월봉공원,울산 남구 신정동,0.0,도시근린공원,태그 없음,./kakao_reviews/울산 공원/월봉공원.csv,https://place.map.kakao.com/15145365
294,도래공원,울산 울주군 청량읍 상남리 893-1,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/1110416870
295,대천공원,울산 동구 화정동 634-6,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/1053273617
296,상방공원,울산 북구 두부곡1길 25,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/17384563
297,동그라미공원,울산 남구 달동 1293-3,0.0,도시근린공원,"['#단풍명소', '#산책로', '#어린이놀이터']",리뷰 없음,https://place.map.kakao.com/15188764
298,당사해양낚시공원,울산 북구 당사동,5.0,도시근린공원,['#나들이'],./kakao_reviews/울산 공원/당사해양낚시공원.csv,https://place.map.kakao.com/25778942
299,울산문화공원,울산 남구 번영로 200,4.0,도시근린공원,['#단풍명소'],./kakao_reviews/울산 공원/울산문화공원.csv,https://place.map.kakao.com/11474918
300,태화강 둔치,울산 중구 성남동,3.7,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/12273661
301,울산체육공원,울산 남구 무거동 산 43-2,4.0,도시근린공원,['#단풍명소'],./kakao_reviews/울산 공원/울산체육공원.csv,https://place.map.kakao.com/11474914
302,송정공원,울산 울주군 서생면 송정1길 96,4.5,도시근린공원,['#나들이'],./kakao_reviews/울산 공원/송정공원.csv,https://place.map.kakao.com/27408730
303,현대예술공원,울산 동구 서부동 1028-1,5.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/17385335
304,꽃나루공원,울산 동구 방어동 926-2,0.0,도시근린공원,태그 없음,./kakao_reviews/울산 공원/꽃나루공원.csv,https://place.map.kakao.com/10200560
305,강동중앙공원,울산 북구 산하동 307-5,0.0,도시근린공원,태그 없음,리뷰 없음,https://place.map.kakao.com/508758876
